time(s) 	 Pos(mm) 	 Speed(mm/s) 	 u 	 Err
2.884821 	 2.047500 	 0.855598 	 0.802502 	 -0.442496
2.887817 	 2.050000 	 0.854950 	 0.803357 	 -0.443286
2.891818 	 2.052500 	 0.854302 	 0.804212 	 -0.444076
2.894818 	 2.055000 	 0.853653 	 0.805066 	 -0.444868
2.897857 	 2.057500 	 0.852357 	 0.806772 	 -0.443955
2.900819 	 2.060000 	 0.852034 	 0.807199 	 -0.445603
2.903855 	 2.062500 	 0.851710 	 0.807625 	 -0.447251
2.907854 	 2.065000 	 0.850739 	 0.808902 	 -0.447197
2.910817 	 2.067500 	 0.850415 	 0.809327 	 -0.448846
2.913817 	 2.070000 	 0.850091 	 0.809752 	 -0.450495
2.917815 	 2.072500 	 0.849121 	 0.811027 	 -0.450446
2.920817 	 2.075000 	 0.847827 	 0.812724 	 -0.449552
2.923818 	 2.077500 	 0.847181 	 0.813572 	 -0.450356
2.926854 	 2.080000 	 0.846535 	 0.814419 	 -0.451162
2.929854 	 2.082500 	 0.845566 	 0.815688 	 -0.451969
2.932853 	 2.085000 	 0.845243 	 0.816111 	 -0.452778
2.935855 	 2.087500 	 0.844598 	 0.816956 	 -0.453588
2.938817 	 2.090000 	 0.844275 	 0.817378 	 -0.455243
2.942816 	 2.092500 	 0.843308 	 0.818644 	 -0.455211
2.945820 	 2.095000 	 0.842986 	 0.819066 	 -0.456868
2.948853 	 2.097500 	 0.842341 	 0.819909 	 -0.457682
2.952852 	 2.100000 	 0.841375 	 0.821172 	 -0.457656
2.956854 	 2.102500 	 0.840731 	 0.822013 	 -0.458474
2.959852 	 2.105000 	 0.840088 	 0.822854 	 -0.459293
2.962850 	 2.107500 	 0.839766 	 0.823274 	 -0.460953
2.966853 	 2.110000 	 0.838480 	 0.824952 	 -0.460096
2.971813 	 2.112500 	 0.837838 	 0.825791 	 -0.460919
2.974813 	 2.115000 	 0.837517 	 0.826209 	 -0.462581
2.977850 	 2.117500 	 0.836554 	 0.827047 	 -0.462569
2.980849 	 2.120000 	 0.836233 	 0.827884 	 -0.464233
2.983851 	 2.122500 	 0.835271 	 0.829137 	 -0.464225
2.986851 	 2.125000 	 0.834951 	 0.829555 	 -0.465890
2.989849 	 2.127500 	 0.833990 	 0.830807 	 -0.466720
2.991850 	 2.130000 	 0.833350 	 0.831641 	 -0.466718
2.994850 	 2.132500 	 0.833030 	 0.832057 	 -0.468385
2.998848 	 2.135000 	 0.831751 	 0.833723 	 -0.467555
3.002851 	 2.137500 	 0.831112 	 0.834554 	 -0.468392
3.006810 	 2.140000 	 0.830793 	 0.834970 	 -0.470061
3.009850 	 2.142500 	 0.829836 	 0.836215 	 -0.470069
3.013849 	 2.145000 	 0.829198 	 0.837045 	 -0.470910
3.017847 	 2.147500 	 0.828243 	 0.838288 	 -0.470923
3.021850 	 2.150000 	 0.827924 	 0.838703 	 -0.472595
3.025847 	 2.152500 	 0.826970 	 0.839944 	 -0.472612
3.030810 	 2.155000 	 0.826334 	 0.840771 	 -0.473458
3.034847 	 2.157500 	 0.825063 	 0.842423 	 -0.472655
3.038809 	 2.160000 	 0.824746 	 0.842835 	 -0.474330
3.042808 	 2.162500 	 0.823477 	 0.844484 	 -0.473533
3.045846 	 2.165000 	 0.822844 	 0.845307 	 -0.474386
3.049808 	 2.167500 	 0.822527 	 0.845718 	 -0.476063
3.054844 	 2.170000 	 0.821262 	 0.846952 	 -0.475275
3.059845 	 2.172500 	 0.820314 	 0.848594 	 -0.475312
3.063848 	 2.175000 	 0.819999 	 0.849004 	 -0.476992
3.067808 	 2.177500 	 0.819052 	 0.850234 	 -0.477033
3.069846 	 2.180000 	 0.818737 	 0.850643 	 -0.478714
3.073844 	 2.182500 	 0.817792 	 0.851871 	 -0.478759
3.077806 	 2.185000 	 0.817163 	 0.852688 	 -0.479623
3.081805 	 2.187500 	 0.816534 	 0.853505 	 -0.480489
3.085807 	 2.190000 	 0.815591 	 0.854730 	 -0.480541
3.089807 	 2.192500 	 0.814336 	 0.856360 	 -0.479780
3.093806 	 2.195000 	 0.813709 	 0.857174 	 -0.480652
3.098804 	 2.197500 	 0.812458 	 0.858801 	 -0.479899
3.103841 	 2.200000 	 0.811832 	 0.859613 	 -0.480774
3.108841 	 2.202500 	 0.810895 	 0.860830 	 -0.480840
3.112843 	 2.205000 	 0.809960 	 0.862046 	 -0.480908
3.117803 	 2.207500 	 0.809025 	 0.863260 	 -0.480979
3.122804 	 2.210000 	 0.808092 	 0.864474 	 -0.481053
3.126803 	 2.212500 	 0.807160 	 0.865685 	 -0.481130
3.131804 	 2.215000 	 0.805919 	 0.867299 	 -0.480403
3.135839 	 2.217500 	 0.804990 	 0.868507 	 -0.480486
3.140841 	 2.220000 	 0.804062 	 0.869714 	 -0.480572
3.144839 	 2.222500 	 0.803753 	 0.870116 	 -0.482268
3.148804 	 2.225000 	 0.803135 	 0.870920 	 -0.483161
3.152804 	 2.227500 	 0.801901 	 0.872525 	 -0.482450
3.157801 	 2.230000 	 0.801285 	 0.873327 	 -0.483346
3.161801 	 2.232500 	 0.800055 	 0.874928 	 -0.482643
3.166838 	 2.235000 	 0.799134 	 0.876128 	 -0.482744
3.171837 	 2.237500 	 0.798214 	 0.877326 	 -0.482847
3.176839 	 2.240000 	 0.797601 	 0.878124 	 -0.483751
3.180838 	 2.242500 	 0.796684 	 0.879320 	 -0.483859
3.184800 	 2.245000 	 0.795767 	 0.880515 	 -0.483970
3.188838 	 2.247500 	 0.794548 	 0.882105 	 -0.483289
3.192800 	 2.250000 	 0.793634 	 0.883297 	 -0.483406
3.197799 	 2.252500 	 0.792722 	 0.884487 	 -0.483526
3.202801 	 2.255000 	 2.000000 	 0.885675 	 -0.483649
3.206801 	 2.257500 	 0.791206 	 0.886467 	 -0.484566
3.211799 	 2.260000 	 0.789995 	 0.888049 	 -0.483903
3.216797 	 2.262500 	 0.788787 	 0.889628 	 -0.483245
3.220836 	 2.265000 	 0.787883 	 0.890810 	 -0.483379
3.225796 	 2.267500 	 0.786980 	 0.891992 	 -0.483516
3.229797 	 2.270000 	 0.785778 	 0.893565 	 -0.482870
3.234835 	 2.272500 	 0.785178 	 0.894350 	 -0.483799
3.238795 	 2.275000 	 0.784578 	 0.895136 	 -0.484729
3.243835 	 2.277500 	 0.783382 	 0.896704 	 -0.484092
3.248796 	 2.280000 	 0.782486 	 0.897878 	 -0.484243
3.252834 	 2.282500 	 0.781591 	 0.899052 	 -0.484397
3.256832 	 2.285000 	 0.780698 	 0.900224 	 -0.484553
3.260835 	 2.287500 	 0.779807 	 0.901394 	 -0.484712
3.264794 	 2.290000 	 0.779510 	 0.901784 	 -0.486432
3.268831 	 2.292500 	 0.778917 	 0.902563 	 -0.487373
3.272834 	 2.295000 	 0.777437 	 0.904509 	 -0.485981
3.276830 	 2.297500 	 0.776846 	 0.905287 	 -0.486927
3.280794 	 2.300000 	 0.776256 	 0.906063 	 -0.487873
3.284795 	 2.302500 	 0.775666 	 0.906839 	 -0.488821
3.289831 	 2.305000 	 0.774489 	 0.908002 	 -0.488995
3.294792 	 2.307500 	 0.773608 	 0.909551 	 -0.488398
3.298792 	 2.310000 	 0.772729 	 0.910711 	 -0.488578
3.302793 	 2.312500 	 0.772143 	 0.911484 	 -0.489533
3.306794 	 2.315000 	 0.771266 	 0.912641 	 -0.489717
3.310832 	 2.317500 	 2.000000 	 0.913798 	 -0.489904
3.314848 	 2.320000 	 0.769517 	 0.914953 	 -0.490094
3.318829 	 2.322500 	 0.768644 	 0.916107 	 -0.490286
3.322792 	 2.325000 	 0.768354 	 0.916491 	 -0.492018
3.327793 	 2.327500 	 0.767194 	 0.918027 	 -0.491446
3.331791 	 2.330000 	 0.766615 	 0.918794 	 -0.492412
3.335829 	 2.332500 	 0.766036 	 0.919561 	 -0.493379
3.339830 	 2.335000 	 0.764882 	 0.921092 	 -0.492816
3.343808 	 2.337500 	 0.764593 	 0.921474 	 -0.494552
3.347791 	 2.340000 	 0.764018 	 0.922239 	 -0.495523
3.351829 	 2.342500 	 0.762868 	 0.923766 	 -0.494968
3.355790 	 2.345000 	 0.762581 	 0.924147 	 -0.496705
3.359828 	 2.347500 	 0.761434 	 0.925672 	 -0.496157
3.364789 	 2.350000 	 0.760576 	 0.926813 	 -0.496373
3.369827 	 2.352500 	 0.759720 	 0.927954 	 -0.496592
3.373827 	 2.355000 	 0.759150 	 0.928713 	 -0.497573
3.377789 	 2.357500 	 0.758581 	 0.929472 	 -0.498555
3.382789 	 2.360000 	 0.757161 	 0.931367 	 -0.497265
3.386823 	 2.362500 	 0.756877 	 0.931746 	 -0.499008
3.391823 	 2.365000 	 0.755745 	 0.933259 	 -0.498482
3.395825 	 2.367500 	 0.754897 	 0.934392 	 -0.498716
3.399822 	 2.370000 	 0.754333 	 0.935147 	 -0.499706
3.403787 	 2.372500 	 0.753770 	 0.935901 	 -0.500698
3.407785 	 2.375000 	 0.753207 	 0.936655 	 -0.501691
3.411786 	 2.377500 	 0.752646 	 0.937408 	 -0.502685
3.415788 	 2.380000 	 0.751804 	 0.938536 	 -0.502928
3.420823 	 2.382500 	 0.750964 	 0.939664 	 -0.503173
3.424823 	 2.385000 	 0.750126 	 0.940790 	 -0.503421
3.428824 	 2.387500 	 0.749568 	 0.941540 	 -0.504421
3.432822 	 2.390000 	 0.749010 	 0.942289 	 -0.505422
3.436788 	 2.392500 	 0.748176 	 0.943412 	 -0.505676
3.440786 	 2.395000 	 0.747343 	 0.944534 	 -0.505932
3.444786 	 2.397500 	 0.747066 	 0.944908 	 -0.507685
3.448784 	 2.400000 	 0.746512 	 0.945655 	 -0.508691
3.453784 	 2.402500 	 0.745406 	 0.947147 	 -0.508207
3.458784 	 2.405000 	 0.744578 	 0.948264 	 -0.508471
3.462821 	 2.407500 	 0.743752 	 0.949381 	 -0.508738
3.466783 	 2.410000 	 0.743202 	 0.950124 	 -0.509751
3.471818 	 2.412500 	 0.742653 	 0.950868 	 -0.510765
3.475818 	 2.415000 	 0.741831 	 0.951981 	 -0.511038
3.479783 	 2.417500 	 0.741010 	 0.953093 	 -0.511313
3.483780 	 2.420000 	 0.740464 	 0.953834 	 -0.512331
3.487819 	 2.422500 	 0.739646 	 0.954945 	 -0.512611
3.491781 	 2.425000 	 0.738830 	 0.956054 	 -0.512893
3.495820 	 2.427500 	 0.738015 	 0.957161 	 -0.513177
3.499817 	 2.430000 	 0.737744 	 0.957531 	 -0.514939
3.504816 	 2.432500 	 0.736931 	 0.958637 	 -0.515227
3.508817 	 2.435000 	 0.735851 	 0.960110 	 -0.514780
3.512817 	 2.437500 	 0.735581 	 0.960478 	 -0.516545
3.517780 	 2.440000 	 0.734773 	 0.961581 	 -0.516839
3.521780 	 2.442500 	 0.734235 	 0.962315 	 -0.517869
3.526780 	 2.445000 	 0.733429 	 0.963416 	 -0.518168
3.530781 	 2.447500 	 0.732625 	 0.964516 	 -0.518468
3.534779 	 2.450000 	 0.732090 	 0.965248 	 -0.519503
3.538779 	 2.452500 	 0.731289 	 0.966346 	 -0.519808
3.542780 	 2.455000 	 0.730489 	 0.967443 	 -0.520115
3.546817 	 2.457500 	 0.729426 	 0.968903 	 -0.519694
3.550816 	 2.460000 	 0.728895 	 0.969632 	 -0.520736
3.554776 	 2.462500 	 0.728365 	 0.970361 	 -0.521778
3.559779 	 2.465000 	 0.727572 	 0.971453 	 -0.522094
3.564776 	 2.467500 	 0.726780 	 0.972544 	 -0.522412
3.569814 	 2.470000 	 0.725989 	 0.973634 	 -0.522732
3.573814 	 2.472500 	 0.725200 	 0.974722 	 -0.523055
3.578812 	 2.475000 	 0.724413 	 0.975810 	 -0.523380
3.582814 	 2.477500 	 0.723889 	 0.976534 	 -0.524432
3.586815 	 2.480000 	 0.722844 	 0.977981 	 -0.524038
3.590812 	 2.482500 	 0.722583 	 0.978343 	 -0.525815
3.594775 	 2.485000 	 0.722062 	 0.979065 	 -0.526870
3.598812 	 2.487500 	 0.721281 	 0.980148 	 -0.527205
3.602813 	 2.490000 	 0.720761 	 0.980869 	 -0.528262
3.607811 	 2.492500 	 0.719983 	 0.981950 	 -0.528601
3.611813 	 2.495000 	 0.719207 	 0.983029 	 -0.528942
3.615773 	 2.497500 	 0.718690 	 0.983748 	 -0.530003
3.619810 	 2.500000 	 0.717659 	 0.985185 	 -0.529630
3.623813 	 2.502500 	 2.000000 	 0.985544 	 -0.531413
3.627810 	 2.505000 	 0.716888 	 0.986261 	 -0.532478
3.632772 	 2.507500 	 0.715861 	 0.987694 	 -0.532112
3.636811 	 2.510000 	 0.715094 	 0.988767 	 -0.532465
3.640810 	 2.512500 	 0.714838 	 0.989125 	 -0.534250
3.644808 	 2.515000 	 0.714327 	 0.989840 	 -0.535321
3.648808 	 2.517500 	 0.713308 	 0.991268 	 -0.534965
3.652769 	 2.520000 	 0.712800 	 0.991981 	 -0.536039
3.657772 	 2.522500 	 0.712292 	 0.992693 	 -0.537113
3.661779 	 2.525000 	 0.711785 	 0.993406 	 -0.538189
3.666771 	 2.527500 	 0.711279 	 0.994117 	 -0.539266
3.670808 	 2.530000 	 0.710268 	 0.995539 	 -0.538922
3.672806 	 2.532500 	 2.000000 	 0.995539 	 -0.538922
3.676806 	 2.535000 	 0.709260 	 0.996959 	 -0.541082
3.680806 	 2.537500 	 0.708507 	 0.998022 	 -0.541455
3.684769 	 2.540000 	 0.708005 	 0.998731 	 -0.542539
3.688804 	 2.542500 	 0.707504 	 0.999439 	 -0.543623
